NoodeID		X-Displacement		Y-Displacement
147		-1.150e+05		-1.837e+03		-9.669e+04		
148		4.785e+02		-4.740e+03		-1.029e+05		
149		1.159e+05		-7.551e+03		-9.670e+04		
150		2.300e+05		-9.773e+03		-7.833e+04		
151		3.415e+05		-1.068e+04		-4.778e+04		
152		3.965e+05		-1.071e+04		-2.948e+04		
153		2.436e+05		-1.108e+04		-2.343e+04		
154		2.106e+05		-1.075e+04		-3.746e+04		
155		1.427e+05		-9.465e+03		-6.105e+04		
156		7.201e+04		-6.993e+03		-7.552e+04		
157		-2.692e+01		-3.960e+03		-8.045e+04		
158		-7.200e+04		-9.504e+02		-7.561e+04		
159		-1.425e+05		1.145e+03		-6.123e+04		
160		-2.105e+05		1.468e+03		-3.737e+04		
161		-2.437e+05		1.178e+03		-2.304e+04		
162		-1.272e+05		1.139e+03		-1.749e+04		
163		-1.109e+05		1.452e+03		-2.806e+04		
164		-7.675e+04		1.103e+03		-4.561e+04		
165		-3.987e+04		-7.612e+02		-5.591e+04		
166		-1.367e+03		-3.039e+03		-5.910e+04		
167		3.763e+04		-5.381e+03		-5.485e+04		
168		7.595e+04		-7.251e+03		-4.337e+04		
169		1.123e+05		-8.008e+03		-2.555e+04		
170		1.298e+05		-8.162e+03		-1.509e+04		
171		5.320e+04		-2.033e+04		-9.749e+03		
172		4.504e+04		-1.998e+04		-1.655e+04		
173		2.897e+04		-1.808e+04		-2.803e+04		
174		1.318e+04		-1.427e+04		-3.505e+04		
175		-2.442e+03		-9.775e+03		-3.733e+04		
176		-1.743e+04		-5.286e+03		-3.477e+04		
177		-3.112e+04		-1.390e+03		-2.769e+04		
178		-4.243e+04		6.746e+02		-1.656e+04		
179		-4.731e+04		1.082e+03		-1.004e+04		
180		-1.737e+04		1.052e+03		-4.779e+03		
181		-1.629e+04		1.533e+02		-9.173e+03		
182		-1.298e+04		-3.339e+03		-1.700e+04		
183		-8.062e+03		-9.432e+03		-2.268e+04		
184		-2.340e+03		-1.683e+04		-2.534e+04		
185		3.912e+03		-2.436e+04		-2.478e+04		
186		1.058e+04		-3.096e+04		-2.105e+04		
187		1.851e+04		-3.503e+04		-1.382e+04		
188		2.302e+04		-3.613e+04		-9.361e+03		


